PLS_score_1,PLS_score_2,PLS_score_3,PLS_score_4,PLS_score_5,PLS_score_6,PLS_score_7,PLS_score_8,PLS_score_9,PLS_score_10,PLS_score_11,PLS_score_12,PLS_score_13,PLS_score_14,PLS_score_15,PLS_score_16,PLS_score_17,PLS_score_18,PLS_score_19,PLS_score_20
6.840618526867184,-3.1844217580554326,-0.08201360886599851,6.164734222896207,-2.3063154266184456,2.7843100222920443,1.7392767663605095,-2.9265048493403447,-2.473463467874776,-3.0948851700370597,-0.4033165712743574,-0.40578188060849196,-2.044170026143982,0.5239509640744239,0.6782830029969764,0.8375487200575285,-1.5872103087085225,-0.8919654680704112,1.229030544463908,-0.18933611200773492
9.390083307226199,-3.991878311069864,0.10415891067982919,5.092061155985042,-0.8818716021535417,-3.1552678944427397,0.08546929332812025,-4.595934567043761,-1.4064793529772799,-1.3683341005044316,-0.9732076153784326,0.26866390165356147,2.1116732110454075,0.2634496540023261,0.789972030847446,0.9523796965112826,0.47950842423509854,0.45544238118228897,0.21464080554116244,-0.9232663193964206
9.6345537867656,-4.656674625227757,1.2166511364089647,-1.8442288005296201,-1.470356803097559,-0.004113606982145246,-0.38009138026231337,-4.200801640987551,-0.506525292336161,-1.6242349452985287,0.0003002490716385031,1.158070060536567,-0.5034097109966195,-0.7423891877234292,-0.9613735263648582,-1.6460681634690018,1.8647413099764805,0.14224440116103887,-0.4886909977822126,0.061479473236641546
8.619104869064536,-3.340314999419175,-0.2319071820534243,5.259664167214316,-0.47424329645594276,1.745260433289113,0.8240930968822775,-4.132560114909489,-2.49346163394664,-2.6144568888683923,-0.4685776321865891,-0.9458308485291134,-2.124771494887804,0.43670028782665804,0.3766017910928753,0.29986588982983453,-1.6010531549723142,-0.12866952698626777,0.37747749747564874,-0.7260897078382433
8.84877489269045,-4.79371083315941,-0.3304330477988598,2.274348939266227,-1.5567878979846799,1.0767892313396867,-0.33565729342251693,-4.547048186719995,-0.960826103439316,-1.6118839513218113,0.350871403450278,0.39651910310662647,-0.9548903844513142,0.7104503593354293,-0.38371775839264927,-1.0631935600517033,-0.9511396857506322,-0.09967430530590425,1.0303080273562286,-0.21373033303138866
6.530258701040733,-3.11724871488709,-0.8022382928494088,1.940751572265157,-1.8833575637750548,-0.14861511527544252,0.6197338278064242,-4.4755042002872205,0.15299026617695344,-1.4024646638094622,-0.6052735017044519,0.3826121967288595,-0.20240978129745926,-1.076718929312189,-1.525887869929442,1.816778078781412,-0.6208204885475381,-1.120382749980976,1.6547431087631475,-0.3059458883471796
10.722580325187096,-3.120996770949822,-1.0026476952590555,-1.5404722388406569,1.4477835484266812,-0.47062475022105976,-1.9340746691497108,-1.3352435608447175,3.8617101421008133,-0.00161707038076786,2.314057070851559,-2.1152088404248235,0.02544912012457501,0.8836072447972098,-1.3117637516118483,-0.8060058300048183,-1.1324693037888067,0.9554392342396435,-1.5085668493306803,-0.4792077059240038
5.14711604988392,-2.6746171504097505,-0.6450009116695565,2.0939718835888588,-3.1127306322066186,1.7079706963556431,1.906826125577574,-3.0182475873285215,-0.747387356749294,-1.8913565280766464,-0.6215563909537712,0.8724903097540779,-0.9840445722799935,-0.802022058973278,-0.11324708784893939,0.5634946769358555,-2.332243178619141,-0.6958770710825776,1.5522950957956079,-1.1515365442460817
2.7849857409609027,-6.441802506322562,-0.15776375976757284,1.9838873922563849,0.9922885378521418,1.8204806391504638,0.0358430692745032,1.2770370924178343,2.9439275283096533,0.9257016465631804,-1.1527714692314093,-2.7995895499243524,-3.141011588599513,0.7621852818173702,-0.1838643523831155,0.4815558091053648,-1.2052376733022272,0.07383837772999866,0.1777562444317482,-0.6615830748333
0.9724690994201588,-1.9178993133845292,0.8243240785202431,-1.685745887783892,-0.4928058741882957,-0.918620371389325,0.10266046267572096,5.337268388616595,2.9343535116481023,-2.124207588852912,0.023675282726597358,-1.7361071772258203,1.3862406273763805,-0.015555797413757011,1.4525999289436617,0.4633470075520648,-0.48357569866874567,0.9800793612351211,-0.7017525359664578,-0.07295126869490726
9.316231954809318,0.24587654396573477,-1.5105872389537756,-2.4574116430687876,-0.15258687932167506,-0.15237765663399083,-3.381527079297264,1.6912744346641608,3.1461296441128126,-0.8052911788024611,-0.4767843194093875,-1.3125979319783854,-0.34784122546395446,-0.5195336376652543,2.3391540645288162,-0.5348295439660605,-0.10137048949032511,-0.7519976159525751,-0.6871266765866145,-1.3087501066096674
2.2967621270984204,-5.964580900010972,-0.25643154544498115,1.929318575721266,1.3309343056045726,-0.971022228163485,1.5796897902388063,2.004627562394296,3.5274397794459826,0.37442165704333297,-1.1234967849577358,-2.818036815394104,2.3459562667043317,0.26738515907272964,-0.22286832774764087,-0.6144692007071603,0.494080052548083,1.3988236287812847,1.0491425551203581,0.5790314950407203
5.232539078621141,-0.9390272105601376,-0.03519069594600109,6.14038386171714,1.0541439206035854,3.74883962347307,0.604123798410438,-0.9205461471013887,-2.31824940923843,-0.18897708595012713,1.6783111828720219,1.630117624846585,-0.17899599190124615,1.8108519688915445,-0.6963516307656288,1.6819998386992105,-0.5694328388384319,-2.5586545948377886,2.8597900284716418,0.01910431650034372
8.429628146129744,-3.9036791768344448,-0.13732125324013805,4.54398954994105,-0.23649146858894998,-2.155800807173992,-0.5620575632390779,-4.782286637596429,-1.515752673324548,-1.9299553625907473,-0.9020395131887691,-0.11432755804189923,2.358870066991132,0.5431214173067942,0.5668906279639783,0.6241528085475878,-0.6869069827936354,0.22536927514164767,0.17893217277397966,-0.8313741222406446
6.661760827758853,-3.4795809945340577,-0.4930060617757447,1.6537482855381982,-2.0384947306561783,-0.4923956495338523,-0.1924409469505106,-4.891509124491273,0.015249072622846582,-1.0303667831481453,-0.8721048506234863,0.9415788489006109,0.25927245904866647,-1.0656840114271702,-1.3621408749165798,1.7712363854608746,-0.12075811898348221,0.6510822842629398,1.1732630877047123,-0.17278619757176808
5.824561349316614,-2.665497995470215,0.5688016731906885,-5.052539403742282,-0.5264284971313667,3.964279337901373,2.179200777621875,-2.542838128382236,-2.6955211210240115,0.6369994547386525,-0.4643249739118833,-0.6430059110846641,-2.5309561629390878,0.8522407474715754,-0.9128718722197839,-1.2718113472389285,1.6902429343422036,-0.7341896397099548,-0.7444067792983016,0.2572533911107756
9.466222786078568,-4.753086108056527,1.488775177539062,1.734277020351706,-1.4630011942583436,1.0223040245046684,-0.9137158997590682,-4.791008131969619,0.1785480394817428,-1.3199833564589536,-0.08937693899768628,0.5519559589000373,-1.199596729141296,0.6137632466699907,0.4932387395503375,-0.6117037177086401,-1.6750862383469607,-0.41400655413345955,0.2676861725881904,0.6302721251659278
4.6814018669079545,-2.894086815751155,0.7862789902942767,4.748083891615977,-0.7457121411272701,3.974290319922609,0.4717191686029497,-3.0937322596599115,-2.36287552580844,-0.460534834224905,0.6234008437259488,0.672147845966143,-1.2591596026675453,0.3401340746206184,-0.5186170026583246,-1.7066286809833153,-1.2309805753270862,-0.5628486494623508,1.2216203728376676,-0.34953983863868626
0.37465783441705935,-1.0677341751601859,-0.10316385528147193,3.957428695561571,0.6526856144547968,-0.9611178288632151,-2.9512070825655354,2.6371889199979024,3.285522882670386,-1.9319109798338825,1.8163088525951019,-2.1298388850873122,0.6608039511032668,2.6494866678225075,0.9943029080342187,0.9775131205292997,0.9761508678774892,0.14477163459365155,0.8401221766135057,-2.1164607091120105
7.275743075068223,-3.7329931262282514,-0.13390632555440596,4.730178317887147,-3.9892040430642175,1.9385353720209904,-0.18033051291906022,-4.56826767761205,-0.0037172928255555515,-1.5636676373359355,-0.7185858233633959,0.6205651105062695,-0.7672863311184501,2.1441540420388727,1.1522648432180722,-1.6955114671327438,-1.5714829658509955,0.07744146814579322,0.2036544256270325,-0.006717194426381634
7.841949199167894,-3.586972602312822,-0.047735533868491,5.453469765585905,-1.7091122532459946,-3.092407548517409,0.715179275139322,-3.2535184902594154,-2.721586874455296,-2.9124666444477145,-0.5706449211233136,-0.2536079762897502,3.0682097093815064,1.4342861375129046,1.0530884990438407,0.15868919400254733,-1.1578045483720736,0.5054191971646073,0.5293280765628866,-0.4339507405208748
7.907209465250032,-3.295300478121536,0.948850186182909,0.1951150444385319,-3.1749793446186088,2.1304152734550277,-0.7771787510490425,-1.3170492281759003,0.6864747553107813,-2.1135862690259573,0.9293271200668776,1.147632788458113,-0.3575000617439744,0.9335227994664574,1.5573234609271402,1.1743663205288721,2.0018662217445273,2.6610200889211595,-1.78831372238579,-0.9384246611315114
9.822611848213498,-4.893821796079941,2.091114859966196,1.9048061178284048,-1.6674489235797483,1.1290462012019917,-0.8564628931336705,-4.561255837369922,-0.10072997275267737,-1.7627472626810086,-0.10493034711964455,1.1660146882751594,-0.2473214108048002,-0.29299392360231946,-0.2542434573166416,-0.979254896103803,-2.1455176878240385,-0.7370181054330287,0.06301621115571543,0.7330806408144392
