dataset_name,descriptor,PC1_weight,PC2_weight,PC3_weight,PC4_weight,PC5_weight,PC6_weight,PC7_weight,PC8_weight,PC9_weight,PC10_weight,PC11_weight,PC12_weight,PC13_weight,PC14_weight,PC15_weight,PC16_weight,PC17_weight,PC18_weight,PC19_weight,PC20_weight
superblock_block_X_local_electronic_atom_environment,nHsSH,-0.001801105814551686,0.004559739735382092,8.136265133688376e-05,0.007239222226481963,-0.013631919511292355,0.05063098566716732,-0.04800368153715926,0.04684369754672277,0.07619114607532328,0.31244071474225693,0.0023183416829613895,0.021360686216191988,0.014618205101382523,0.03186663776689633,-0.041802329450526025,-0.014127059853727537,0.01581961874138616,-0.015652295282387284,0.004729517550639457,0.022199531625770867
superblock_block_X_local_electronic_atom_environment,nssssNp,-0.00019049766601552526,-0.0021408664171544828,-0.0036169153036274214,0.001262750929081409,0.00700234352088612,0.004596128660268983,0.0018081731672523749,-0.007763775981589116,0.0016210139691368863,0.004192145358639099,0.0018721604421656837,0.02216279829617806,-0.023016193032972875,-0.018648704752483744,-0.0028327504408231924,0.0088506887478358,-0.07123434017298885,0.11837043497083194,0.035545125158240876,0.1331885958031375
superblock_block_X_local_electronic_atom_environment,nsSH,-0.001801105814551951,0.004559739735381929,8.136265133697716e-05,0.007239222226482045,-0.013631919511292029,0.05063098566716706,-0.04800368153715909,0.04684369754672239,0.07619114607532262,0.31244071474225477,0.0023183416829614524,0.021360686216191888,0.014618205101382453,0.03186663776689602,-0.041802329450525824,-0.014127059853727517,0.015819618741386016,-0.01565229528238736,0.00472951755063938,0.022199531625770652
superblock_block_X_local_electronic_atom_environment,ndssS,0.0031901470148488764,-0.002271799624743137,0.003563494678223543,-0.01517491705353241,-0.013852794487402065,-0.016417464156832318,0.013743048760153365,-0.011101069148393733,0.011351619428484078,0.008200415282722286,-0.0017996057427793902,0.03999306060119409,-0.03337671472556379,-0.015587322025823053,0.04221205624643737,0.021647635944909004,-0.011193429739441006,-0.04166177326334641,-0.009829507461648627,-0.0157936566155419
superblock_block_X_local_electronic_atom_environment,SHsSH,-0.00180110581455184,0.00455973973538204,8.136265133700318e-05,0.007239222226481878,-0.013631919511292029,0.05063098566716684,-0.04800368153715907,0.04684369754672251,0.0761911460753226,0.31244071474225493,0.002318341682961459,0.021360686216191787,0.014618205101382481,0.03186663776689608,-0.041802329450525866,-0.014127059853727315,0.015819618741386314,-0.015652295282387166,0.004729517550639519,0.022199531625770874
superblock_block_X_local_electronic_atom_environment,SssssNp,-0.0001904976660152824,-0.002140866417154441,-0.003616915303627297,0.001262750929081402,0.0070023435208865226,0.004596128660268983,0.0018081731672524304,-0.007763775981589088,0.0016210139691367406,0.004192145358639432,0.0018721604421654714,0.022162798296178038,-0.023016193032972858,-0.018648704752483657,-0.002832750440823234,0.008850688747835556,-0.07123434017298885,0.1183704349708321,0.03554512515824092,0.13318859580313783
superblock_block_X_local_electronic_atom_environment,SsSH,-0.0018011058145516526,0.0045597397353819985,8.136265133703788e-05,0.007239222226481545,-0.013631919511292112,0.050630985667167006,-0.048003681537159004,0.04684369754672249,0.07619114607532253,0.3124407147422551,0.002318341682961259,0.02136068621619172,0.014618205101382509,0.031866637766896244,-0.04180232945052581,-0.014127059853727475,0.015819618741386012,-0.015652295282387447,0.004729517550639411,0.02219953162577072
superblock_block_X_local_electronic_atom_environment,SdssS,-0.003190147014848543,0.002271799624743215,-0.0035634946782234153,0.0151749170535323,0.013852794487401898,0.01641746415683254,-0.013743048760153115,0.011101069148393705,-0.011351619428483992,-0.008200415282722279,0.0017996057427790433,-0.03999306060119327,0.03337671472556354,0.015587322025823053,-0.04221205624643665,-0.0216476359449089,0.01119342973944061,0.04166177326334583,0.00982950746164879,0.015793656615541316
superblock_block_X_local_electronic_atom_environment,minHsSH,-0.0018011058145516626,0.004559739735381958,8.136265133698584e-05,0.007239222226481712,-0.013631919511292279,0.050630985667166756,-0.048003681537158865,0.04684369754672241,0.07619114607532275,0.31244071474225493,0.0023183416829613427,0.021360686216191777,0.014618205101382474,0.03186663776689607,-0.04180232945052535,-0.014127059853727489,0.015819618741386113,-0.01565229528238718,0.004729517550639436,0.02219953162577061
superblock_block_X_local_electronic_atom_environment,minssssNp,-0.0001904976660152534,-0.0021408664171545626,-0.003616915303627344,0.0012627509290813188,0.007002343520886245,0.004596128660268761,0.0018081731672523471,-0.007763775981589005,0.0016210139691367614,0.004192145358639526,0.0018721604421654704,0.02216279829617808,-0.023016193032972754,-0.01864870475248359,-0.0028327504408230952,0.008850688747835525,-0.07123434017298876,0.11837043497083208,0.035545125158240834,0.1331885958031378
