dataset_name,SMILES,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCC3)c4ccc(OCCN5CCCCC5)cc4,-0.6110150331094794,-8.602935957038415,-1.0294930801447295,-0.7775706443447996,1.865289018896905,-3.3604633430386825,-0.6654623288479118,1.5388721503733183,1.1096696836276838,0.11882243364633122,1.3968889059038614,0.5822615469879759,-0.02276934158695967,-1.1322249832663733,2.275934988702225,-2.4203400836059066,1.975775624338218,-3.144709041336076,-0.7659106907230745,-1.0863068681835555
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCCC3)c4ccc(OCCN5CCCCC5)cc4,0.0031126761521140162,-9.64212540919916,-1.2656320827344778,-1.0896188266666633,1.6553087023187256,-3.3759329861036105,-0.5332975558614051,1.5353382675615548,1.1391765004409211,0.16855538631142009,1.4573004393316449,0.6510464098757507,-0.06466339428605992,-1.1322798835674681,2.3625521678781403,-2.344616907429481,2.1101099607201728,-3.061825344298839,-0.9567487493440402,-0.990250176432368
superblock_block_X_local_electronic_atom_environment,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,1.2808234279261057,-4.97331787172793,-4.934716684976288,-0.3856436121892125,3.9837958951170847,-2.239450590193717,0.04249769860509659,0.9126113250848659,0.5537329921017267,0.34069157368255504,1.2233413222127052,0.6523143048870879,1.186317777494345,-0.10145402925284508,1.9568274069898879,-2.071356278287466,1.4087642809589993,-3.5107074169258503,-1.1756321591916807,-0.42195866625524936
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@@H](CC3CCCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,-0.13239500698527154,-9.483189376942219,-1.129926469579258,-1.0692484246261733,1.7468161562386433,-3.415606583060346,-0.5806180077872891,1.5449438543140077,1.173245929062296,0.17060494705681464,1.467100129725863,0.6315990133196614,-0.13560221002596362,-1.2267311084856622,2.3075924687745086,-2.2990780862692524,2.1363162533236464,-3.106072422577723,-0.9269701855707903,-0.9534177264952245
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@@H](Cc3ccccc3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,-0.17455935358291125,-7.2942782854874855,-4.281615119323592,0.7755727927970557,2.134246566195423,-1.585836870773597,-0.3092331717658598,1.6985998873135837,0.7423953355775926,-0.2667167601954584,0.8582697584382731,0.7999841553603363,0.11568899492255483,-0.18665304228295096,1.0574736669051588,-2.0062954349470736,1.781600760505482,-3.4792154017627417,0.3588134119850399,-1.1603161877375943
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@H](Sc2c1)c3ccncc3)c4ccc(OCCN5CCCCC5)cc4,-0.21684080032400377,-5.873438825587134,-3.850015860265174,1.8417850223108663,1.7347903995180498,-1.7450738352832713,0.17248256085518937,1.729233066806952,0.982005673927806,-0.1699256464629886,1.7572684487748762,0.9588342211387172,0.19171290436012506,-0.6591694739355204,1.5164001037790544,-2.7759136086698657,1.0888150653517552,-3.71064637629369,-0.020138887873655816,-0.9074499128679934
superblock_block_X_local_electronic_atom_environment,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24Cc5ccc(OCCN6CCCCC6)cc5C4,0.45937188206856105,-5.714905457089551,-4.740009511553502,-3.283366696569993,1.720172663721192,3.772786761892652,-1.5339020905332592,0.13235216443916006,0.08395005319554577,-0.38490648743690253,0.23207085706246067,-1.270849885844216,-0.2658431454154355,0.3093329871543267,1.643531104978988,-0.5253567696987381,-0.5764963667545053,-2.2819446687303064,-0.09460070539654374,-0.14894703312649266
superblock_block_X_local_electronic_atom_environment,Oc1ccc2O[C@H]([C@H](Sc2c1)c3occc3)c4ccc(OCCN5CCCCC5)cc4,-0.3751338843213206,-4.3627432827498716,-3.3221973694701816,1.513762437030004,2.175897480204753,-2.85135193536826,0.012319450696830082,2.4056026953780636,1.1309563052358798,-0.39221004034735263,2.456311247248688,0.4305496270386629,0.2063240739636992,-0.7449504760534353,1.1098147113019927,-4.189912148404437,1.2461630662460677,-3.923132124206046,-1.232762106406156,-1.233989996826947
superblock_block_X_local_electronic_atom_environment,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,-3.6290888181438477,-2.4823920785944007,-2.017421351334769,-2.3653949388240756,2.5446401405453565,6.179902860442793,-2.2273656265556507,-1.1688358842608337,-0.1992306392083418,-0.9175611129847391,-1.853942265161116,-0.7766314376119015,-0.16784571502662898,1.4474015789859223,-0.5122826147161474,0.8972532622067025,-1.4160779073673408,-2.915648530257305,-0.3371358734898181,-0.6627927215266916
superblock_block_X_local_electronic_atom_environment,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,0.7240710369674426,4.715694689183703,-3.1374891308534605,-3.1305471708186667,-0.607908851678367,4.364871582950077,-1.1255174097089313,-2.17132856418756,-2.259645824539858,-0.0493534912001726,-2.061726063298702,-1.4242820337841033,0.8777990767495017,1.4842626150172264,-0.025834404492203224,0.5241461514042821,-0.4395227444203285,-0.6878147202916539,-2.016454105137142,-2.693944666191195
