dataset_name,SMILES,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCC3)c4ccc(OCCN5CCCCC5)cc4,3.5485881923250013,0.1845907826902948,-1.3288055082603145,-0.2648664693027482,3.228102298457838,0.14251437274557968,-1.6912059815222873,3.1143548220018187,1.3947837718261409,-1.3296225589956177,0.6158705154101419,-1.548239418651789,0.2879249063648996,0.25373700077253625,-1.2536340488982696,0.4053876001953431,-0.9368474465160462,-1.6551710075668176,0.236872973475748,0.4241080419735463
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCCC3)c4ccc(OCCN5CCCCC5)cc4,4.769042522039134,1.3832917130403142,-1.292004367281042,-3.4540176662254236,3.774732296416672,-2.1826970757050623,-0.7110265223480875,1.996446377899236,1.7798456696564353,-0.9238185911741281,2.691493488169672,-1.3283664200262588,0.07248932883918609,0.4265473900372037,-1.6183851113931116,-0.2552640077769855,-0.24021220289241102,-0.7428361416170775,-0.6369345219771418,0.7869702337291856
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,3.3860670103971824,2.543729376395556,-1.7456260259322427,-2.1612962845536763,1.5684912510558389,0.7984802555762375,-1.2442883458096206,1.2118943079812892,1.4135828562047859,-0.15862932633563892,-0.13547980194906578,-1.4891032943893086,0.5490611098594438,0.2707880354578871,-1.3508592698043569,-0.12119304865271588,0.6764834652675318,-1.001256849711738,0.3651452347717338,0.28955985377156623
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@@H](CC3CCCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,4.433799183872213,1.2835028228820853,-1.066565505784645,-2.5465631253459535,3.885515544118038,0.16183377207796684,-1.9807982136859816,2.2322705447469593,1.857288509740284,-0.16363319173503402,0.5113992329950997,-2.0462380936449285,0.7030439830955377,0.5389724172756718,-2.086553846213322,0.6444275132857396,-0.1464328502768375,-0.8060534236490597,0.35333834559530397,0.5020571487958583
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@@H](Cc3ccccc3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,3.127273316251381,2.4351091333706045,-1.7935523539660585,-2.244668135737575,2.6101716427505743,0.641650349916288,-1.7987983087194235,0.9217315290045021,1.4754526811248578,-0.2175980957678147,0.13342280853760893,-1.3956606184547913,0.5639554526097268,0.28301411725274533,-1.630429518125924,-0.2576036073896165,0.6217388290819961,-1.0578377516079966,0.5855775975182809,0.3370841863493425
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)c3ccncc3)c4ccc(OCCN5CCCCC5)cc4,2.599465415886076,2.329251712400036,-1.2896451045029211,-1.637441481594684,2.09902791701354,0.3056321033515747,-1.399908526193329,0.8247610492456721,2.1565626239695224,-0.20508643240857452,-0.27439597196761034,-1.1233448924628557,0.7435524909117804,-0.061369615475946084,-1.2580404335079594,-0.11532923847499772,0.5840464531879364,-0.8847600731151708,0.5823224870143876,0.3263835511856906
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24Cc5ccc(OCCN6CCCCC6)cc5C4,7.044926100667808,-2.6320948221596465,-3.64629731970234,2.4970126437597333,0.6016588036096686,1.2547033486275796,-2.193095418393555,-1.0932640214833365,-2.0356170463798375,-0.9013896279944686,0.2493449070576134,-0.1069210956000488,-0.7851192579861179,0.33154351766561047,-1.707348925397874,-1.1417199763502381,-0.31430079112705306,1.6879851869392106,0.44744827249138164,0.36193918270257264
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)c3occc3)c4ccc(OCCN5CCCCC5)cc4,2.0795907368678046,1.9578923448836083,-1.5845733797355501,-0.2664848128477915,1.3575606368386743,0.027964016457504546,-0.7534512545780919,2.3045454059038244,1.1945037138236254,-1.2428129364637994,0.03142930123774994,-1.174997001402813,0.0030260971791773545,-0.3407815730386103,-0.9910235010238079,0.5510877042230126,0.11634401092917103,-1.561588733495154,1.1817766280149455,0.2732757498718851
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,0.736228525616631,-4.269760656929921,-3.747988507047054,2.7366521149815335,-0.33319138767371725,1.2519209368215425,-1.6275107345107422,-1.2208805776718807,-2.2503582796482076,-0.6710067580137153,-0.007252022656278706,0.5204390815655732,-0.8212729205538193,0.16912234073834828,-1.501612924474216,-2.1868008627817273,-0.2895520887715004,1.5892467137204105,0.27184315753210503,0.3275593299046033
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,2.1668756946646868,-3.2091076273131622,-3.3735473323970653,2.921827316156897,-3.460275519236479,1.853091466080779,-0.241968083347417,-1.4523114519189642,-2.48030200257546,-0.03930247302264106,-0.7985145092307495,0.5304294790973166,-0.7967134214197459,0.21187427476163675,-0.9604020522689747,-2.209569436393324,0.24013479191260514,2.6679286675209615,-0.8027773450965133,-0.06856585365010136
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,8.5246142795647,-1.523343509628984,-3.3797707092299336,2.6695119263250993,-2.7120496984363616,1.8544103557314746,-0.6859522883031846,-1.1753508080656865,-2.3467726632479304,-0.28481401997276734,-0.6380042810637786,-0.14576931816184793,-0.8118820256204333,0.3284773164027781,-1.1460117009328181,-1.0356390232550674,0.23867042165940935,2.735428999477394,-0.5023773183337708,-0.02315890827183251
superblock_block_Y_topological_connectivity_structure,Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,0.7642241539279617,-4.2747552135805265,-3.7541447493973994,2.741033910505588,-0.3808937056386996,1.2531097817513854,-1.605370766283281,-1.2253765747958683,-2.2612221117428564,-0.6537660487580634,-0.02199830604818205,0.5083729292442278,-0.8129001939470005,0.19012222691212724,-1.4682884462931933,-2.184097029897145,-0.3067734476666919,1.5965477725280595,0.25096772878570894,0.32642941446123175
superblock_block_Y_topological_connectivity_structure,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,4.539444791085797,-4.934701286346,4.751720460436994,-3.987940428797615,1.4670816370340816,1.9328854303338845,-1.0811625872620778,0.09226236108951485,-1.0236504278479681,-1.811544493235114,0.9670510619948699,-0.5475776100830454,-0.2469216055841393,-1.5246813542032411,1.1980719996047913,-1.5130439461945577,2.5716168127583865,-2.558840215172608,0.8164345075898999,0.9746192368398487
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,4.171471836682422,0.8771108378178866,-1.176780952425816,-2.5538018823222584,3.5607777878642315,0.2583618389397775,-1.873246769371743,2.2375498566612557,2.0079719996877476,-0.18517235316647432,0.41533897376536844,-2.0424729138112063,0.7722068118899404,0.5512928446694783,-1.804113506960032,0.4517823000819554,-0.0979997252776099,-0.8590203600557591,0.14129257222837469,0.4383077413717985
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,2.587423364262967,2.339540786227225,-1.2782253683589337,-1.6277964053777498,2.0894872367824595,0.300504225777813,-1.3919099063699758,0.8199074651187758,2.1627460427600878,-0.20565322704123268,-0.2767103514013204,-1.1250356104416555,0.747833015832804,-0.0651170647602279,-1.2498018168121414,-0.10729695272391182,0.5849238104988315,-0.8802165102246895,0.5868308028202783,0.32329506047753853
superblock_block_Y_topological_connectivity_structure,CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,1.6984674097363741,1.0478286800047156,1.0068103072939882,-2.61806913774365,3.175987033352127,-0.11857259174351498,-1.3220458009557714,1.7027835928166695,0.47817559339116,-0.26023474151187553,0.06446590791003884,-1.7662640597008887,0.5505233178858299,0.23720303683206612,0.1504903280488637,0.7027104328914681,-0.216160675454033,-1.485498741919347,-0.0233814530196881,0.4700010786816683
superblock_block_Y_topological_connectivity_structure,Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,3.8241662224681057,2.7346525541782305,-1.6258941733109027,-2.1982997043760166,1.9541986801842313,0.7514377076713629,-1.415872625039738,1.2766230240307799,1.3355942102010279,-0.16067184295006512,0.01051617444874622,-1.5417507291138455,0.4957745582148781,0.3042231113687268,-1.6009452194631753,-0.018749654196129565,0.6354542726213463,-0.9787304977875676,0.4821270511852516,0.3390566556525044
superblock_block_Y_topological_connectivity_structure,CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,1.354137321131409,0.4733196403253516,1.071536812154352,-2.6575400919739067,2.768392125844559,0.06555894886991208,-1.1746641354889908,1.7074809088151035,0.5935179578483123,-0.39809880447098667,-0.11001655335090406,-1.7290080183712204,0.604602839987916,0.18233012065116844,0.6255572112660482,0.4642116032399095,-0.170772528171968,-1.568251613922345,-0.35246041691643354,0.3099095510121594
superblock_block_Y_topological_connectivity_structure,Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,2.210517354066681,-3.2126599611382156,-3.3768923564801647,2.926459081205526,-3.533974678626867,1.8563371193320817,-0.2044871489219829,-1.4501094176234224,-2.500655210191164,-0.008758931711155733,-0.8312504735921483,0.5175893383295425,-0.7852220111971349,0.23634226671188385,-0.9330642309658256,-2.221490876027975,0.22717204158038504,2.683275542762823,-0.8456023867515232,-0.06825555271323465
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,3.146816011572716,1.0467342417142684,-1.556142211161936,0.5116438507976939,2.179915621941899,0.5775462516731132,-1.5653273630369602,2.8029129730745224,2.0068776222807876,-1.5037521889322107,0.7106739105552782,-1.5106644392125435,0.25704122489829134,0.1477858864769078,-0.8206212338243801,-0.6007326413224239,0.0032503125693690055,-2.488010641467454,-0.06061047173300124,0.46555567486011823
superblock_block_Y_topological_connectivity_structure,Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,3.7917399640013683,0.6755400381455723,-1.1887627588585656,-0.3063547606679067,3.5836577527724307,0.023951530632048294,-1.800413068109807,3.0738708129193992,1.2563196650764628,-1.3351672928912794,0.7251665551875222,-1.5443772343359135,0.21080873842692197,0.20933060939666012,-1.558722455984283,0.6182179915476212,-0.9749946633117389,-1.6340979634577266,0.4763436942274327,0.49335106435052684
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,4.028200386543446,2.102876767071482,-2.614263517825572,1.335522172679983,0.5383073569874841,1.1602143131063642,-1.526327158976178,0.6379455496129954,-0.5015847792236688,-0.4898623881575456,0.18992130698593623,-0.9053311442159954,-0.40642603382018816,0.7332568570902903,-0.7976143658790024,-1.0981104616951876,0.1899192311144981,-0.020958040352654382,-0.5538367787829257,-0.011951432173435457
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,3.9845991789116906,2.670493138924599,-1.6579477520947858,-2.295019782025743,1.8028641550554945,0.7758925338781109,-1.3852798727651146,1.086354775571142,1.2605611348592685,-0.11721133745672462,-0.05167362039765452,-1.5257009802180537,0.4926679446164178,0.4046663288956802,-1.2687854779783199,-0.02888419519686744,0.6275334790364098,-1.000139928847322,0.26839121621548545,0.3014785320068559
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,1.8331372211278734,1.8202188998803321,-2.321236065931833,-2.08230212170229,0.8836578282332062,1.1162537963605874,-1.2537041729747682,0.31273936448987644,1.3678401443797295,0.3267211174650895,-0.5740705327920158,-0.955982964936978,0.6529813180455114,0.4677198547372069,-1.0094538820485297,-1.1467427483711177,0.5998571102548871,-0.8149589726147339,-0.14611919184102984,0.2315495674459816
superblock_block_Y_topological_connectivity_structure,CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,2.954282341605893,1.821370510370252,-1.4065538875635277,-1.7994059909999371,1.670628942197789,0.903426359666163,-1.6655403094827845,0.06762416778266787,2.202152519225996,-0.1232810446185566,-0.6365041276335648,-1.1677620908414454,1.044775563246897,-0.15862015342661728,0.11477400299939691,-0.5930724387106143,1.1954068171099321,-0.4709479934029097,-0.9450755281589773,0.6282715835619197
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,-0.5308176819763366,0.7277130742321123,-0.3242019922319349,-2.0757314564356957,2.6680155774074774,0.09603716687735932,-1.2656887647560824,1.8881321745088948,1.6477414406690643,-0.09408400830914367,0.3252902334063553,-1.663110141472623,0.6768056688156218,0.24709518503746772,-1.7379254240889594,0.10104809572918005,0.254392524704392,-0.8082078312689379,-0.13409138225425832,0.4777142936139246
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,3.6634858649920083,2.086351537242089,-1.8118460245579855,-2.3043057816695147,2.262777636397715,0.8782059683663467,-1.800573161264913,0.7833437066257001,1.421523751963525,0.09276023101355467,0.021541437267307777,-1.4277469529129352,0.6218909006459954,0.5906092245790088,-1.54464201114298,-0.5232726305951163,0.39801287140434877,-0.8192105054052433,0.07070850006714759,0.2973083106255394
superblock_block_Y_topological_connectivity_structure,CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,3.5570467301140707,2.3188203887508125,-1.5050132528465048,-2.6521930366766555,1.9270529559470686,-1.5078868321030034,-0.5055425970382138,-0.13680297028014565,1.9707034063666182,-0.9105365682966566,1.6508896025867406,-0.45383774855578796,0.3259190178165128,-0.2962979336340849,0.3314457620720722,-1.3047571715682487,1.055870537592032,-0.3986033730047651,-1.7294156562208396,0.9808315487984491
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,2.2295444260831787,1.36222516682058,-2.1355978629642314,-2.2262172830921036,1.4260107299869766,1.0526263693665605,-1.411311985758273,0.7830356684245808,1.5980051102663695,0.2646204157647296,-0.45975846488858063,-1.1284352546019891,0.7477292791631365,0.4454223522109954,-1.0069364175346558,-0.9194250973613521,0.2210621988851861,-0.8848642191295061,-0.05465191666475639,0.21073641250397057
superblock_block_Y_topological_connectivity_structure,CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,3.6216942086628645,2.0489914561489413,-1.3073714834860775,-1.9356460272361404,1.9926822345608544,0.8205772777021142,-1.8303246190408462,0.016779521185046834,2.170730440831543,-0.2158463004521026,-0.5009487408026284,-1.2720833245141263,1.0247425173070137,-0.15111142637207306,0.21489179652331025,-0.3717229891472974,1.2313221470175015,-0.5206267612860837,-0.982153551871494,0.6324641943572705
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,1.8882765425417702,1.8523842002359947,-1.7641743319498666,-1.715489267902228,1.4309409893894087,0.7827486712232108,-1.3887033026400553,0.32583800873039204,2.1164678695878916,-0.03519206514535199,-0.4770133577408798,-1.0185644374491474,0.9559905444798207,-0.11645478964046,-0.7159179480632188,-0.7631069913410016,0.6959990163914448,-0.9501285025738637,0.011542712733613973,0.23789072705956052
superblock_block_Y_topological_connectivity_structure,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,2.5790403234130466,1.796045118259837,-2.008656879500988,-2.154013841059433,1.8002550819468688,0.9238177086265149,-1.5773835303148784,0.669858920201035,1.4865339212651456,0.1268990923811527,-0.21831058545366144,-1.2663738902457158,0.6987575109086218,0.4648233117930218,-1.2748130111573919,-0.7788296229418927,0.4677670173631055,-0.94313841651662,0.008900033665696966,0.32746591253774454
