dataset_name,descriptor,PC1_corr_loading,PC2_corr_loading,PC3_corr_loading,PC4_corr_loading,PC5_corr_loading,PC6_corr_loading,PC7_corr_loading,PC8_corr_loading,PC9_corr_loading,PC10_corr_loading,PC11_corr_loading,PC12_corr_loading,PC13_corr_loading,PC14_corr_loading,PC15_corr_loading,PC16_corr_loading,PC17_corr_loading,PC18_corr_loading,PC19_corr_loading,PC20_corr_loading
superblock_block_X_local_electronic_atom_environment,nHsSH,-0.012317012369448063,0.02628372829458568,0.00040325749474335893,0.03115227960007326,-0.05402915440887768,0.17419925896739108,-0.15420975988600272,0.14711525441282278,0.22201652767020671,0.9007746481150489,0.006501454298496774,0.056375637094590786,0.0373563242568613,0.0801818042097323,-0.0989181693081821,-0.032063864437366675,0.03503294703597249,-0.03431900543139962,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,nssssNp,-0.0013027341812478213,-0.012340605931267616,-0.017926507802683695,0.005433949777655648,0.027753296151769247,0.015813285010898466,0.00580867843934983,-0.024382573079258285,0.004723539561628913,0.012086063314093917,0.0052502034724429625,0.058492590598463436,-0.05881709581547287,-0.04692326828348629,-0.006703226623884733,0.020088205693632354,-0.15775025348076863,0.2595373731066998,0.07731725564638431,0.2769053464073273
superblock_block_X_local_electronic_atom_environment,nsSH,-0.012317012369448063,0.02628372829458568,0.00040325749474335893,0.03115227960007326,-0.05402915440887768,0.17419925896739108,-0.15420975988600272,0.14711525441282278,0.22201652767020671,0.9007746481150489,0.006501454298496774,0.056375637094590786,0.0373563242568613,0.0801818042097323,-0.0989181693081821,-0.032063864437366675,0.03503294703597249,-0.03431900543139962,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,ndssS,0.02181608649796589,-0.013095344809518511,0.017661739297553127,-0.0653016642078245,-0.05490457684512366,-0.05648537259464298,0.04414895236242105,-0.034863529088226757,0.033077952738158896,0.02364200900252414,-0.005046734300633486,0.10555064794902538,-0.08529305542436218,-0.03922031599226126,0.0998877187352297,0.049133143875219984,-0.024788134127835836,-0.0913470259224793,-0.02138100619724978,-0.032835753915665254
superblock_block_X_local_electronic_atom_environment,SHsSH,-0.012317012369448065,0.02628372829458568,0.00040325749474335904,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.14711525441282278,0.22201652767020671,0.900774648115049,0.006501454298496774,0.056375637094590786,0.037356324256861306,0.0801818042097323,-0.0989181693081821,-0.03206386443736667,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,SssssNp,-0.00130273418124782,-0.012340605931267616,-0.017926507802683695,0.005433949777655648,0.027753296151769247,0.015813285010898463,0.00580867843934983,-0.024382573079258285,0.004723539561628912,0.012086063314093913,0.005250203472442962,0.058492590598463436,-0.05881709581547287,-0.04692326828348629,-0.006703226623884733,0.020088205693632354,-0.15775025348076863,0.2595373731066998,0.07731725564638431,0.2769053464073273
superblock_block_X_local_electronic_atom_environment,SsSH,-0.012317012369448068,0.02628372829458568,0.00040325749474335774,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.1471152544128228,0.22201652767020671,0.9007746481150489,0.006501454298496774,0.05637563709459079,0.0373563242568613,0.0801818042097323,-0.09891816930818213,-0.032063864437366675,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,SdssS,-0.021816086497965886,0.01309534480951851,-0.017661739297553124,0.06530166420782449,0.054904576845123655,0.056485372594642966,-0.04414895236242104,0.03486352908822675,-0.033077952738158896,-0.023642009002524136,0.005046734300633486,-0.10555064794902537,0.08529305542436216,0.03922031599226125,-0.09988771873522968,-0.04913314387521998,0.02478813412783583,0.09134702592247929,0.021381006197249773,0.03283575391566525
superblock_block_X_local_electronic_atom_environment,minHsSH,-0.012317012369448065,0.02628372829458568,0.00040325749474335904,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.14711525441282278,0.22201652767020671,0.900774648115049,0.006501454298496774,0.056375637094590786,0.037356324256861306,0.0801818042097323,-0.0989181693081821,-0.03206386443736667,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,minssssNp,-0.00130273418124782,-0.012340605931267616,-0.017926507802683695,0.005433949777655648,0.027753296151769247,0.015813285010898463,0.00580867843934983,-0.024382573079258285,0.004723539561628912,0.012086063314093913,0.005250203472442962,0.058492590598463436,-0.05881709581547287,-0.04692326828348629,-0.006703226623884733,0.020088205693632354,-0.15775025348076863,0.2595373731066998,0.07731725564638431,0.2769053464073273
superblock_block_X_local_electronic_atom_environment,minsSH,-0.012317012369448068,0.02628372829458568,0.00040325749474335774,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.1471152544128228,0.22201652767020671,0.9007746481150489,0.006501454298496774,0.05637563709459079,0.0373563242568613,0.0801818042097323,-0.09891816930818213,-0.032063864437366675,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,mindssS,-0.021816086497965886,0.01309534480951851,-0.017661739297553124,0.06530166420782449,0.054904576845123655,0.056485372594642966,-0.04414895236242104,0.03486352908822675,-0.033077952738158896,-0.023642009002524136,0.005046734300633486,-0.10555064794902537,0.08529305542436216,0.03922031599226125,-0.09988771873522968,-0.04913314387521998,0.02478813412783583,0.09134702592247929,0.021381006197249773,0.03283575391566525
superblock_block_X_local_electronic_atom_environment,maxHsSH,-0.012317012369448065,0.02628372829458568,0.00040325749474335904,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.14711525441282278,0.22201652767020671,0.900774648115049,0.006501454298496774,0.056375637094590786,0.037356324256861306,0.0801818042097323,-0.0989181693081821,-0.03206386443736667,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,maxssssNp,-0.00130273418124782,-0.012340605931267616,-0.017926507802683695,0.005433949777655648,0.027753296151769247,0.015813285010898463,0.00580867843934983,-0.024382573079258285,0.004723539561628912,0.012086063314093913,0.005250203472442962,0.058492590598463436,-0.05881709581547287,-0.04692326828348629,-0.006703226623884733,0.020088205693632354,-0.15775025348076863,0.2595373731066998,0.07731725564638431,0.2769053464073273
superblock_block_X_local_electronic_atom_environment,maxsSH,-0.012317012369448068,0.02628372829458568,0.00040325749474335774,0.031152279600073253,-0.05402915440887768,0.17419925896739108,-0.15420975988600275,0.1471152544128228,0.22201652767020671,0.9007746481150489,0.006501454298496774,0.05637563709459079,0.0373563242568613,0.0801818042097323,-0.09891816930818213,-0.032063864437366675,0.03503294703597249,-0.03431900543139961,0.010287579968250029,0.04615386893935328
superblock_block_X_local_electronic_atom_environment,ndsssP,0.03043170173000415,0.010499398782364732,0.007125265420681186,-0.01098112449454646,-0.1042813725112589,-0.02178756309657261,-0.00830333874125005,0.043214035632423604,-0.05368392627726044,-0.013570735282500768,-0.053818860932447046,0.13160750164980667,0.0002959550728209647,0.047012185876143975,-0.08804139694148748,0.005688756263027488,-0.07566129852875952,-0.07434503230422955,-0.02806054970187664,0.07867175231956608
superblock_block_X_local_electronic_atom_environment,SdsssP,-0.030431810675403733,-0.010501045970497683,-0.00712487813686983,0.010978920109328055,0.10428207233345826,0.021787069518052912,0.008304812533197863,-0.04321458195170945,0.053681592384963346,0.013571661843288868,0.05381796107359581,-0.1316043080217699,-0.0003001583315407756,-0.04700965507845049,0.08803375271252781,-0.005683104606497767,0.07566915122881675,0.0743441371072789,0.02805384517456257,-0.07866517359631595
superblock_block_X_local_electronic_atom_environment,mindsssP,-0.030431810675403733,-0.010501045970497683,-0.00712487813686983,0.010978920109328055,0.10428207233345826,0.021787069518052912,0.008304812533197863,-0.04321458195170945,0.053681592384963346,0.013571661843288868,0.05381796107359581,-0.1316043080217699,-0.0003001583315407756,-0.04700965507845049,0.08803375271252781,-0.005683104606497767,0.07566915122881675,0.0743441371072789,0.02805384517456257,-0.07866517359631595
superblock_block_X_local_electronic_atom_environment,nsI,-0.03409934352870315,-0.024545929570497046,0.07101534387649154,-0.014722720841500982,0.00193995698857054,-0.054423424634747156,-0.08413927395871858,-0.02354574623104272,0.003063210856736993,-0.018705047421144008,-0.14331444950422575,0.14993532158042316,0.10884030865878594,0.10832196095527241,0.05914668546556836,-0.1732004590869482,0.35451418675910296,0.201512202310651,0.20198253474701683,0.15259990923048405
superblock_block_X_local_electronic_atom_environment,SsI,0.03441898409701662,0.023773697870950985,-0.07116114811601183,0.014724716636067963,-0.0022254079892132187,0.055444434827321136,0.08448296650959915,0.022969715226987222,-0.003507889223733264,0.01865009123170804,0.14273186916176897,-0.14926986201890952,-0.1069436698039112,-0.10642079427326406,-0.05745681906638501,0.1723119375124124,-0.3540117778644395,-0.20039074754199693,-0.20213231986319083,-0.15185318874947829
superblock_block_X_local_electronic_atom_environment,minsI,0.0353924726647297,0.023623855799853783,-0.07227325354130244,0.015474951701819804,-0.001834731496939143,0.054375191564696675,0.08140677881346689,0.02394624539095398,-0.0029557125581743874,0.017172579992230173,0.13655180211615683,-0.13871086260322188,-0.09999858771258985,-0.10072334513886727,-0.05016168206080828,0.15831949571310958,-0.32945228690740536,-0.1870213873679262,-0.18713467170743908,-0.13632071048790662
superblock_block_X_local_electronic_atom_environment,ETA_dPsi_B,-0.02928626455936785,-0.022496122575160635,0.061429956479773895,-0.007082391690396577,0.002021842855346146,-0.0433224850680716,-0.07411110924086305,-0.012312661994551237,0.006445666982963418,-0.02197095481397937,-0.1366438389715175,0.14321954306442602,0.10655417151109162,0.11505463713700147,0.07188352528289331,-0.17463159107012838,0.32471399633274617,0.1782583891593563,0.1831898381926073,0.145216909331906
