dataset_name,descriptor,PC1_corr_loading,PC2_corr_loading,PC3_corr_loading,PC4_corr_loading,PC5_corr_loading,PC6_corr_loading,PC7_corr_loading,PC8_corr_loading,PC9_corr_loading,PC10_corr_loading,PC11_corr_loading,PC12_corr_loading,PC13_corr_loading,PC14_corr_loading,PC15_corr_loading,PC16_corr_loading,PC17_corr_loading,PC18_corr_loading,PC19_corr_loading,PC20_corr_loading
superblock_block_Y_topological_connectivity_structure,n12Ring,-0.014606770519698253,0.011831746043032568,0.029542981250962785,-0.012955904868572753,-0.008809689463657075,-0.03298297698249613,0.034320533620175835,0.05205336557023285,-0.054399278758590214,0.012550014747141304,-0.0010156974602903114,-0.043609969500659956,-0.023192425111356413,0.00590645943765914,-0.02280512632977451,0.2236504312409368,0.08576086085043932,-0.03841849868143792,0.026263473578986975,0.04446982780256225
superblock_block_Y_topological_connectivity_structure,nP,0.023020085100976743,-0.0032078354149564143,0.0518403912578511,-0.022186916833465745,-0.11401315098805852,0.06545372717839756,0.05275223896229652,0.025934151121949887,0.03647896649910776,-0.007260478239829051,0.08480226538562122,-0.05036779316098374,0.007374964405144432,-0.027894320564586943,0.05052591511058755,0.006934042614440397,0.33633729690257225,-0.037888496617476855,-0.06471560368749874,-0.10668480721942411
superblock_block_Y_topological_connectivity_structure,nI,-0.042850816570543473,0.0024643338834660364,0.06672461767194857,0.005172365327514773,-0.02003583818424119,0.009778919688947982,0.02592816918879855,0.07373578790244495,0.06794895116023685,0.025760770517779544,0.2256541429997819,-0.2002913481009739,0.0785640371542006,0.2395414060737712,0.20805336018867068,-0.023454373704313955,0.12046025220242636,0.16131810879827743,0.33387636836467566,-0.003782106701103714
superblock_block_Y_topological_connectivity_structure,n8Ring,0.011711594723173,0.005470400002187641,-0.0027505494991920247,0.024858352218026215,0.025498434753670536,-0.04611636743179633,-0.00987639418375032,0.0372964861216746,-0.01427908808471105,0.061027199340040625,0.031105186398877712,0.002400424009561031,0.0034724707863660114,6.693378032749338e-05,-0.05475566995503401,0.13420069829534317,0.12652484496684702,-0.11006240266111847,-0.0950207591167071,-0.10128122813363837
superblock_block_Y_topological_connectivity_structure,nG12Ring,0.3215380150064365,0.17623860678924483,0.5711276960029419,0.11078165156756122,0.016318282379578903,-0.20221332516608956,0.14406258223548493,-0.015807306525917608,0.016455836197473584,0.11299361735342303,-0.11994781156969571,0.0186733727740512,0.09317322939511484,0.1354305586064191,-0.273881373433003,-0.19912778726021924,-0.07121726952564994,0.011801187555554126,0.06510730589781673,-0.046803736847962685
superblock_block_Y_topological_connectivity_structure,nF7Ring,0.06233313883051805,-0.09832563608904636,-0.06682210276932717,0.0001496310929165742,0.05230115348217544,-0.04055666669228087,0.029003378240280427,0.10170079351551004,0.021025092555643905,-0.03417165310827887,0.03171595456448851,0.028233158303719818,0.10648956830010549,0.030372271088131998,-0.08471569097670224,-0.09938924803228887,-0.18449414454782512,0.03046253215392805,-0.1725811288373476,0.4613773876377421
superblock_block_Y_topological_connectivity_structure,SCH-3,0.03879447745490557,-0.06638277179242424,-0.08725817443304525,0.14694182404730013,0.4320546850841491,0.30416821944010586,0.6443788465204221,-0.18462240853301645,0.10185392245942568,0.22143254445885632,-0.030264397268778786,-0.21548643086463112,-0.324132136550567,-0.09381626385161833,0.019692302654936825,-0.02470414078135713,-0.02871552768619335,-0.0064037914740185204,-0.00502020457610614,0.0001442307175708607
superblock_block_Y_topological_connectivity_structure,VCH-3,0.03879447745490557,-0.06638277179242424,-0.08725817443304525,0.14694182404730013,0.4320546850841491,0.30416821944010586,0.6443788465204221,-0.18462240853301645,0.10185392245942568,0.22143254445885632,-0.030264397268778786,-0.21548643086463112,-0.324132136550567,-0.09381626385161833,0.019692302654936825,-0.02470414078135713,-0.02871552768619335,-0.0064037914740185204,-0.00502020457610614,0.0001442307175708607
superblock_block_Y_topological_connectivity_structure,n3Ring,0.04068248578066555,-0.06268367798023372,-0.0897084126754858,0.14788734659918054,0.4377769887012149,0.3098397667895207,0.6487946602259232,-0.17972087867180048,0.10428560276631153,0.21864180438758093,-0.030988162806051617,-0.21084971573341227,-0.32199237516621415,-0.09674537885678992,0.021999947609849486,-0.02477644498370408,-0.031989004048283316,-0.009115443336822222,-0.0026548102610117422,-0.0009371033458984452
superblock_block_Y_topological_connectivity_structure,n4Ring,0.0315482614743816,0.025060811155157466,-0.10090358759747212,0.06275186565822848,0.20698914785960792,0.22020808594179392,0.35469334281060916,0.1110022216786433,-0.19356343355018132,-0.29819744119151265,0.03989649423390223,0.4380816098259514,0.5986150821395325,0.20201943961914035,-0.014142945729690753,0.09740304928117742,0.072013036937555,0.06372998270904441,-0.014997415694520205,-0.027289975669991872
superblock_block_Y_topological_connectivity_structure,nT4Ring,0.0315482614743816,0.025060811155157466,-0.10090358759747212,0.06275186565822848,0.20698914785960792,0.22020808594179392,0.35469334281060916,0.1110022216786433,-0.19356343355018132,-0.29819744119151265,0.03989649423390223,0.4380816098259514,0.5986150821395325,0.20201943961914035,-0.014142945729690753,0.09740304928117742,0.072013036937555,0.06372998270904441,-0.014997415694520205,-0.027289975669991872
superblock_block_Y_topological_connectivity_structure,C2SP1,0.012872511828405202,-0.21370172371197496,0.05688530212133472,-0.11651750105674669,-0.01756111455552302,0.04756479181861844,-0.01501111975211528,-0.00021097195082659683,0.15748621847771602,-0.0853143414156316,-0.08586722234622958,0.23013411910967563,-0.25065125766889085,0.23480333834359707,-0.06160346727361341,0.10983648893550585,0.09006605933086809,-0.025255971254390004,0.18293249372909284,-0.2251200064073368
superblock_block_Y_topological_connectivity_structure,MDEN-11,0.2196339016735133,0.12326881706569086,0.5817866641808835,0.09220369173928035,0.02040389056076785,-0.21849072278809917,0.15883225192957087,-0.047335974488403806,-0.047535379954269485,0.11123440512396064,-0.18969556348326685,0.11922514722848307,0.03916208401690982,0.21803268277356413,-0.20910080115675003,-0.37514384567877324,-0.10507701924023465,-0.1391790334957124,0.07235223516451234,-0.005295707635758247
superblock_block_Y_topological_connectivity_structure,SCH-4,0.0559438804234765,-0.01976903674975039,-0.13455479534187767,0.14196793535788507,0.4741391630358586,0.37472837111781376,0.7182533608404045,-0.05716577504548778,-0.03685014183686244,-0.0342654477212652,0.010501775919131219,0.1325073850168059,0.14844590922392345,0.05317135641601531,0.01317773571155518,0.04247445081470423,0.01662128704519708,0.02377648883271422,-0.010656999837780701,-0.015811232847086472
superblock_block_Y_topological_connectivity_structure,VCH-4,0.05823830106190078,-0.025430870756618776,-0.13250643876628057,0.14142804950396054,0.47923772336926135,0.3752474171435437,0.7199100027519341,-0.07123342597358837,-0.017801831570539318,-0.006307028057497432,0.007131129471050819,0.09581154127735328,0.10108896717810807,0.038075373978384855,0.013903401828433939,0.033709943738315894,0.009327906736250481,0.017555620789958704,-0.010097631626903122,-0.00781982788222058
superblock_block_Y_topological_connectivity_structure,MDEN-13,0.016823490245134184,0.04176622712090267,0.053994512858739796,0.10936008468000218,0.01726300836334476,-0.07070668616247074,-0.033361119479825264,-0.08125151144541645,0.28007255191767866,-0.060550592061708486,-0.1578192804705833,0.18663957473989293,-0.08987569435989966,0.07395460932990049,0.19327349587362233,0.05801863857872655,0.13783601490099504,0.24179597890817975,-0.1731693978152597,0.3630959902877981
superblock_block_Y_topological_connectivity_structure,nF8Ring,0.08391880538708543,-0.08325704980272498,-0.10042021354401975,0.12033404648710276,0.14207851187259557,-0.06201216240228404,-0.15579061384456816,0.335734634155668,-0.014132260870652648,0.7158679653988156,0.15968117225463915,0.4032890279007454,0.0317160472510157,-0.1031341966457523,0.13948737614257078,0.0044148119519981195,0.041530908054364005,-0.027690885913059505,0.03211837670450617,-0.003200746870765955
superblock_block_Y_topological_connectivity_structure,nF6Ring,0.1817907563807206,0.01967625443504247,-0.11003535794715508,0.05854307698898139,0.023519164956200878,0.10819036724217847,-0.0723809400622037,0.3538262584567959,-0.052574847313123535,0.6658593286278307,0.14351675455507287,0.3589679570101228,-0.055126029053285265,-0.1002199250987687,0.08043431992749622,-0.03572468854094183,0.012922186604034117,0.09542069710847427,0.09169826283913445,-0.02478479599576433
superblock_block_Y_topological_connectivity_structure,nT8Ring,0.08480736010563629,-0.08146407955566486,-0.09972068698654608,0.12287029534754383,0.14447025205453848,-0.06853154862307607,-0.1555832180213085,0.3377936322445084,-0.01620790491354242,0.7173633270073884,0.16275229032986369,0.39912665333336783,0.031902599603034085,-0.10196319642442875,0.12934855612018734,0.02536745923250471,0.06086463749500448,-0.04460398930417725,0.016886272989633293,-0.019015179034400895
superblock_block_Y_topological_connectivity_structure,MDEN-12,0.2291486867837799,0.13370482874586165,0.5952618322437176,0.12202322865736631,0.03373542482239147,-0.2326085137324398,0.14658939797411952,-0.06002385854393168,-0.023646040003265045,0.1148867414117473,-0.2027575615244623,0.13423336357193313,0.05312533562464059,0.17769632565196455,-0.17879332516091967,-0.372568879607123,-0.08999055002839018,-0.09513598912684107,0.06494265038609556,0.031500815911185975
superblock_block_Y_topological_connectivity_structure,nF12Ring,0.07093270887289764,-0.2836245431290251,-0.16510437367765035,0.39044934321311786,0.0336811415406078,-0.2657368835845882,0.01089436758647049,-0.2975506066703062,-0.1733057226446635,0.2756135298369083,-0.004421559269031921,-0.14458379280682948,0.1366417002516976,0.16362927002176456,-0.09760474540630165,0.24872277077753016,0.3460345399438887,-0.3298024024345877,-0.0969443712293013,-0.021080655606504052
superblock_block_Y_topological_connectivity_structure,nT12Ring,0.06935754166377574,-0.28151891443096533,-0.16183912806239556,0.3878506188788402,0.03276450516866952,-0.2677312313682505,0.01394403682335592,-0.2917730197146579,-0.17756712064765798,0.2757322085384838,-0.00449677451126436,-0.1479792739773286,0.1340525681632882,0.16356069962060044,-0.09929965943988267,0.267943985343156,0.3524855306675291,-0.3320510423822296,-0.09422440716215279,-0.01700001384699608
superblock_block_Y_topological_connectivity_structure,nF11Ring,0.1711013827697737,0.11460654651938923,-0.27583347437978506,-0.3030416253692048,-0.04194069581407446,-0.6087728778844658,0.35373830407729684,-0.03594556020412664,-0.009722089260843295,-0.1329278881472473,0.344051582680745,0.16191422065554006,-0.12373953926834755,-0.08346629725593725,0.06795284177871429,-0.13446118515962271,0.03519602304742092,0.0020819408872110733,-0.036351741836835295,-0.04478100543117819
superblock_block_Y_topological_connectivity_structure,nT11Ring,0.1711013827697737,0.11460654651938923,-0.27583347437978506,-0.3030416253692048,-0.04194069581407446,-0.6087728778844658,0.35373830407729684,-0.03594556020412664,-0.009722089260843295,-0.1329278881472473,0.344051582680745,0.16191422065554006,-0.12373953926834755,-0.08346629725593725,0.06795284177871429,-0.13446118515962271,0.03519602304742092,0.0020819408872110733,-0.036351741836835295,-0.04478100543117819
superblock_block_Y_topological_connectivity_structure,MDEC-44,0.21943898657836616,-0.6078984619741608,0.12404897930215758,-0.12703625343427807,-0.1315831471501461,0.135178218853677,-0.010890250989671207,-0.007931930344632649,0.14411663396836596,-0.14808475320955672,0.05780853789064318,0.20061641173516137,-0.14122352247305098,-0.09429202028101075,-0.05974578719774465,0.04635288500734074,0.061994936759617474,0.03556871268710293,0.16626751066098583,-0.165942180792402
superblock_block_Y_topological_connectivity_structure,C1SP1,-0.0899212191889161,-0.074911620345433,0.061090661057363736,0.0025331233052032992,-0.0060712301348243855,0.0018580492045060374,-0.04346627648324571,-0.035973888475270686,0.31420100220012,-0.10451382094332208,-0.16171627545886047,0.4098544289444215,-0.44139385380610924,0.5909628081412311,0.04698444609832844,0.12424441488482872,0.033183869781010754,-0.048502115170119695,-0.06347726116718104,0.03863730234591884
superblock_block_Y_topological_connectivity_structure,n7Ring,0.17900742464535732,0.14426671674028557,-0.26107138979429717,-0.2749619995705816,0.01736441623001878,-0.5743041817852536,0.30090325550958663,-0.07346549106421711,-0.01892419226196479,-0.16212251134816855,0.4009308471105811,0.1622869634678914,-0.11948803029006141,-0.05302379696298158,0.05701611772400657,-0.1412073696375612,0.01823089401642031,-0.0005389141810716867,-0.0822000469550689,-0.009303123378337655
superblock_block_Y_topological_connectivity_structure,nBondsT,-0.08822081191124724,-0.09326980109978332,0.06636341470831561,-0.01661729224493216,-0.0046463815353159285,0.00900222074920029,-0.04626111772885964,-0.03893958634442708,0.3240966530957615,-0.10963108300556437,-0.16759509074486975,0.4273045124772247,-0.4596903870641711,0.6052928089487796,0.03466104811208735,0.13690849848645123,0.046636828975858906,-0.05463604944060378,-0.028521443222910142,0.0028403067708687776
superblock_block_Y_topological_connectivity_structure,nT7Ring,0.18994039717887193,0.11148816227846729,-0.27027332741791826,-0.26490951800557155,0.03137390674539369,-0.5647492003383965,0.2980676952564146,-0.04231973641058068,-0.012349252240086754,-0.16578642313297265,0.3952129481082032,0.16428240955965434,-0.08532610958328177,-0.04259064867363062,0.031224208850428183,-0.16389037378504245,-0.03408187891535229,0.00800867580189108,-0.1275213696303365,0.12019793083064637
superblock_block_Y_topological_connectivity_structure,nBr,-0.11535992227696738,-0.06231032145881775,0.026953106425243376,0.15091692769211332,-0.1540626037245272,0.02947098196874433,0.09256963038582898,0.017263980112926628,0.16475292654934115,0.09788296545043444,0.2760239640847762,-0.31897711723553746,0.17110179811906,0.32455732326776926,0.2742372397617221,-0.1656761104539499,0.08079369701500391,0.09539566548477482,0.29435138105746594,0.14092609795878308
superblock_block_Y_topological_connectivity_structure,nCl,-0.11391279866062114,0.031622170840068575,0.04365115471227158,0.05167410745919848,-0.07797643828173123,0.047936041234833866,-0.02940456584454158,-0.0711893611994591,0.21753743242821727,0.03470924482731816,0.1288803118468035,-0.06457754099096301,0.1439438458284859,0.0288285810431811,0.03483073085443193,-0.09708051879290557,-0.18910503287050714,0.03219883514823013,-0.3572447670655617,-0.6350649651586932
superblock_block_Y_topological_connectivity_structure,C4SP3,0.23861918731511372,-0.819307422956368,0.15650884409227991,-0.02512136528502073,0.031566701038013324,-0.04031579040639124,0.00025359822961395465,-0.04123697012542259,-0.13971180792359641,-0.0379700299219175,0.022422456842685293,-0.025330783809211214,-0.008720445273749402,0.04852710650323827,-0.14677050417230594,-0.06007374802360806,0.06357511444643862,0.11886479014650764,0.049627455115073875,0.02048521558449636
superblock_block_Y_topological_connectivity_structure,nF,0.010423332202759041,0.005698321703238917,0.06206272588865858,-0.023332818750440076,-0.3781764754833927,0.21978350745904185,0.02614868483692822,-0.4317428019486628,0.10507785847740116,0.12790338896941486,0.3876078858388915,0.16451805921098178,0.04878370701028009,-0.029447947730749467,-0.14576336831196038,0.29475944903800166,-0.37925668541996704,-0.17782940515495854,0.01752135257060563,0.21015830570325478
superblock_block_Y_topological_connectivity_structure,nFG12Ring,0.2905197583209667,-0.6240967401193823,-0.20223886047902304,-0.15088331026906082,-0.12007373913332647,-0.4844405997941914,0.24873661022359003,-0.005423075129951992,0.10101305094419923,-0.014950446751869458,-0.09383644603865308,-0.06625630856506359,0.0435643863547284,-0.0020089655392004084,-0.02678343242851901,0.07136470876894482,-0.015937205292046865,0.038625587241168165,0.024114265849135605,-0.05565321132099705
superblock_block_Y_topological_connectivity_structure,nTG12Ring,0.30712730015866513,-0.6148814183250968,-0.17263673786131034,-0.14512534449332343,-0.11921152540880527,-0.49484163303704104,0.25616045381017244,-0.00624080040739465,0.10185062382002151,-0.009097474488401695,-0.10003387804555953,-0.0652798798679291,0.04838264953725269,0.005003935193522286,-0.04096119794459433,0.061043592876390364,-0.01962255516999028,0.03923110496780683,0.027482066214955504,-0.05806871929732396
superblock_block_Y_topological_connectivity_structure,C3SP3,0.42994268039082184,-0.5178208866855686,0.21186162970378547,-0.20077869963167014,0.1683089783571283,0.05470758080369094,-0.005652078540756589,0.2325665710269752,0.09786041138974805,0.13677863264527962,-0.10382140638941312,0.11898352900731392,0.027829755071815378,-0.08838465584571781,0.0703584396761566,0.0541680788983198,-0.20993375575995651,0.03903869020859309,0.09510629360011298,-0.03649784160868165
superblock_block_Y_topological_connectivity_structure,nS,0.16880011736186593,0.15375306972135733,0.06751443453824997,0.38428695085804987,0.03147576407792771,0.12103218427329945,-0.0716401465819278,0.3822222690236532,0.2792899560345664,-0.15771216045351547,0.1601527085937156,-0.10309629408510693,-0.07675684764697502,-0.04533520304363987,-0.03944721775077332,-0.16395363058273482,0.17935723729444256,-0.3980662872902055,-0.2727970329983081,0.0868773637927028
superblock_block_Y_topological_connectivity_structure,nX,-0.07624846246869445,0.00019349774189898088,0.08694921506594923,0.045967743443241386,-0.41579905292768865,0.2248792653583566,0.04029348191194201,-0.4022451380546914,0.23908580213878236,0.15920581746563256,0.49853971428623817,0.00832602763270549,0.1608622602625848,0.10147737757666828,-0.01674492697098865,0.17013211711053708,-0.38266162648427243,-0.102941760937285,-0.02042030032483137,-0.03936849478444067
